geneko	mediaws	media	addtlCpd	growth
fig|208964.1.peg.5256	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5257	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5258	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5259	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.526	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5260	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5261	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5262	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5263	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5264	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5265	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5266	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5267	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5268	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5269	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.527	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5270	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5271	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5272	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5273	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5274	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5275	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5276	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5277	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5278	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5279	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.528	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5280	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5281	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5282	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5283	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5284	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5286	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5287	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5288	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5289	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.529	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5290	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5291	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5292	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5293	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5294	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5295	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5296	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5297	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5298	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5299	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.53	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.530	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5300	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5301	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5302	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5303	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5304	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5305	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5306	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5307	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5308	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5309	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.531	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5310	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5311	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5312	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5313	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5314	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5315	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5316	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5317	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5318	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5319	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.532	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5320	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5321	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5322	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5323	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5324	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5325	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5326	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5327	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5328	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5329	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.533	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5330	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5331	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5332	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5333	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5334	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5335	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5336	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5337	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5338	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5339	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.534	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5340	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5341	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5342	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5343	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5344	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5345	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5346	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5347	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5348	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5349	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.535	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5350	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5351	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5352	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5353	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5354	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5355	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5356	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5357	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5358	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5359	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.536	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5360	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5361	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5362	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5363	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5364	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5365	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5366	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5367	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5368	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5369	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.537	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5370	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5371	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5372	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5373	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5374	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5375	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5376	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5377	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5378	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5379	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.538	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5380	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5381	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5382	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5383	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5384	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5385	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5386	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5387	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5388	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5389	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.539	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5390	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5391	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5392	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5393	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5394	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5395	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5396	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5397	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5398	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5399	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.54	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.540	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5400	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5401	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5402	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5403	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5404	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5405	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5406	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5407	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5408	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5409	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.541	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5410	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5411	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5412	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5413	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5414	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5415	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5416	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5417	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5418	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5419	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.542	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5420	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5421	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5422	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5423	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5424	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5425	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5426	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5427	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5428	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5429	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.543	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5430	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5431	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5432	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5433	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5434	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5435	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5436	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5437	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5438	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5439	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.544	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5440	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5441	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5442	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5443	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5444	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5445	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5446	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5447	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5448	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5449	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.545	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5450	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5451	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5452	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5453	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5454	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5455	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5456	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5457	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5458	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5459	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.546	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5460	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5461	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5462	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5463	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5464	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5465	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5466	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5467	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5468	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5469	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.547	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5470	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5471	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5472	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5473	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5474	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5475	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5476	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5477	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5478	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5479	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.548	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5480	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5481	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5482	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5483	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5484	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5485	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5486	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5487	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5488	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5489	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.549	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5490	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5491	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5492	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5493	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5494	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5495	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5496	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5497	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5498	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5499	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.55	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.550	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5500	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5501	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5502	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5503	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5504	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5505	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5506	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5507	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5508	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5509	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.551	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5510	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5511	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5512	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5513	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5514	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5515	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5516	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5517	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5518	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5519	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.552	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5520	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5521	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5522	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5523	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5524	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5525	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5526	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5527	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5528	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5529	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.553	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5530	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5531	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5532	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5533	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5534	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5535	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5536	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5537	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5538	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5539	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.554	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5540	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5541	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5542	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5543	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5544	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5545	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5546	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5547	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5548	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5549	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.555	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5550	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5551	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5552	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5553	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5554	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5555	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5556	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5557	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5559	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.556	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.5560	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5561	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5562	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5563	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5564	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5566	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5567	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.557	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.558	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.559	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5595	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5597	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5598	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5599	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.56	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.560	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5609	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.561	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.562	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.563	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5634	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.564	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5643	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5646	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.565	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5650	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5652	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.566	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5667	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.567	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5671	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5672	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5673	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.568	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.5685	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.569	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.57	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.570	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.571	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.572	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.573	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.574	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.575	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.576	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.577	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.579	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.58	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.580	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.581	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.582	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.583	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.584	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.585	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.586	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.587	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.588	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.589	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.59	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.590	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.591	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.592	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.593	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.594	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.595	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.596	KBaseMedia	ArgonneLBMedia		1
